Name,long,lat
SL 40015030014,-93.53270033099994,44.97092435800005
SL 40015030040,-93.52691912399996,44.97702812900008
SL 40015030041,-93.52653157699996,44.97713581500005
SL 40015030039,-93.52716398099994,44.97670970300004
SL 40015030038,-93.52807901599994,44.97634398900004
SL 40015030036,-93.52884437499995,44.97603314300005
SL 40015030034,-93.52956254399999,44.97568285800003
SL 40015030032,-93.53009711099998,44.97550900700003
SL 40015030030,-93.53068494099995,44.97440850200007
SL 40015030028,-93.53081186099996,44.97383112100005
SL 40015030024,-93.53092136999999,44.97314135900007
SL 40015030022,-93.53110800599995,44.97248795200005
SL 40015030020,-93.53142741399995,44.97187386600007
SL 40015030012,-93.53396613299998,44.97054294700007
SL 40015030010,-93.53500169899996,44.97049600600008
SL 40015030008,-93.53617464199999,44.97060988400005
SL 40015030006,-93.53745296799997,44.97074608800006
SL 40015030001,-93.54056028099996,44.97020189000006
SL 40015030003,-93.53927641299998,44.97036016100003
SL 40015030004,-93.53867580599996,44.97043532300006
SL 40015030005,-93.53808613699994,44.97047916400004
SL 40015030007,-93.53683467099995,44.97039086100006
SL 40015030009,-93.53563254599999,44.97020074600005
SL 40015030011,-93.53440863899999,44.97010846700005
SL 40015030013,-93.53321895099998,44.97045435800004
SL 40015030015,-93.53205724199995,44.97096844900005
SL 40015030019,-93.53161716599999,44.97131334400007
SL 40015030021,-93.53087505999997,44.97210468200007
SL 40015030017,-93.53069526199994,44.97077457800003
SL 40015030018,-93.53005552599996,44.97064236800003
SL 40015030023,-93.53059690499998,44.97264487100006
SL 40015030025,-93.53031315999999,44.97316899700007
SL 40015030027,-93.53004620999997,44.97370500400007
SL 40015030029,-93.52969541999994,44.97424706900006
SL 40015030031,-93.52927736099997,44.97471779900008
SL 40015030033,-93.52874199199994,44.97522438600004
SL 40015030035,-93.52812241699996,44.97559418600008
SL 40015030037,-93.52746101199995,44.97600569800005
SL 40015030016,-93.53098081699994,44.97099308700007
SL 40015030002,-93.53988518199998,44.97030799100003
SL 4001506,-93.49388644399994,44.97153680700006
SL 40015060001,-93.49321864999996,44.97166919300003
SL 40015060002,-93.49320362299994,44.97165855600008
SL 40015060004,-93.49301132799997,44.97180787000008
SL 40015060003,-93.49302634699995,44.97181495700005
SL 40015060005,-93.49289590999996,44.97161446800004
SL 40015060006,-93.49270848799995,44.97169631400004
SL 40015030042,-93.53108726599999,44.97494348000004
SL 40017010001,-93.32930799899998,44.85626537100006
SL 40017010002,-93.32878673299996,44.85627906100007
SL 40017010003,-93.32929998899994,44.85644935100004
SL 40017010004,-93.32928019099995,44.85666399100006
SL 40017010005,-93.32878246999996,44.85664145200008
SL 40017010007,-93.32874688299995,44.85697316500006
SL 40017010008,-93.32918150299997,44.85741660700006
SL 40017010009,-93.32862079199998,44.85768395300005
SL 40017010010,-93.32914592799995,44.85773716900007
SL 40017010011,-93.32857734899994,44.85803238800003
SL 40017010012,-93.32916109099995,44.85828355500007
SL 40017010013,-93.32851041299995,44.85835572200006
SL 40017010014,-93.32853746999996,44.85875436800006
SL 40017010015,-93.32907444699998,44.85872953600006
SL 40017010016,-93.32905446499996,44.85913652200003
SL 40017010017,-93.32851746999995,44.85917808000005
SL 40017010018,-93.32850144999998,44.85953767800004
SL 40017010019,-93.32903834899997,44.85960205100008
SL 40017010020,-93.32846972299996,44.85992793300005
SL 40017010021,-93.32903786899999,44.86011218900006
SL 4001701,-93.32932392399994,44.86018201600007
SL 40017010006,-93.32943813599996,44.85703884800006
SL 51000300487,-93.27499549199996,45.01301299800008
SL 51000300097,-93.27739405699998,45.01280310500005
SL 51000300098,-93.27738122999995,45.01283028400007
SL 5100030,-93.27258839699994,45.01324692300005
SL 51000301003,-93.27265796799998,45.01324638000006
SL 51000300096,-93.27741292799999,45.01296210800007
SL 51000300112,-93.27695515999994,45.01314135500007
SL 51000300140,-93.27602353799995,45.01296851800004
SL 51000300130,-93.27626283199999,45.01296104900007
SL 51000300125,-93.27649026999995,45.01314247500005
SL 51000300120,-93.27649130099996,45.01296675100008
SL 51000300115,-93.27671926699998,45.01314244400004
SL 51000300110,-93.27695025999998,45.01296050000008
SL 51000300105,-93.27716201499999,45.01314225000004
SL 51000300100,-93.27716452499999,45.01296505700003
SL 51000300095,-93.27741778799998,45.01315387500006
SL 51000300090,-93.27764452799994,45.01296753800005
SL 51000300085,-93.27764436499996,45.01314269700003
SL 51000300080,-93.27785634899999,45.01296756300007
SL 51000300075,-93.27785365399995,45.01314289100003
SL 51000300070,-93.27812820599996,45.01296883600003
SL 51000300065,-93.27812311799994,45.01314160900006
SL 51000300060,-93.27836851899997,45.01296665500007
SL 51000300055,-93.27836596699996,45.01314336300004
SL 51000300050,-93.27859598899994,45.01296694600006
SL 51000300045,-93.27858988499997,45.01314170400008
SL 51000300040,-93.27881747899994,45.01296403700007
SL 51000300035,-93.27881499699998,45.01314344000008
SL 51000300020,-93.27984044699997,45.01299617000006
SL 51000300015,-93.27983789199999,45.01321741900006
SL 51000300025,-93.27923977899997,45.01318563900003
SL 51000300030,-93.27923576799998,45.01294291300007
SL 51000300118,-93.27670219399994,45.01296144700007
SL 51000300135,-93.27626682199997,45.01314594500008
SL 51000300215,-93.27554680799994,45.01314599600005
SL 51000300165,-93.27577874299999,45.01313957500003
SL 51000300138,-93.27602583499998,45.01314148300003
SL 51000300520,-93.27485755699996,45.01316112100005
SL 51000300235,-93.27553119199996,45.01318289300008
SL 51000300190,-93.27566522699999,45.01317904800004
SL 51000300145,-93.27589643399995,45.01317576900004
SL 51000300405,-93.27539978999994,45.01324604600006
SL 51000300400,-93.27543303199997,45.01323753800006
SL 51000300395,-93.27547197899997,45.01321702300004
SL 51000300390,-93.27549057499994,45.01320591100006
SL 51000300385,-93.27550995199994,45.01319226900006
SL 51000300335,-93.27534026099994,45.01314823800004
SL 51000300225,-93.27557263299997,45.01318034200006
SL 51000300205,-93.27562026399994,45.01317866600004
SL 51000300180,-93.27573491799996,45.01317637400007
SL 51000300430,-93.27516854499999,45.01321274500003
SL 51000300425,-93.27524183699995,45.01323264500007
SL 51000300420,-93.27528195199994,45.01324664900005
SL 51000300410,-93.27535075799995,45.01325164800005
SL 51000300170,-93.27581631399994,45.01317458900007
SL 51000300365,-93.27539024799995,45.01321656800008
SL 51000300485,-93.27509226299998,45.01315202000006
SL 51000300350,-93.27546650299996,45.01316535900003
SL 51000300355,-93.27545146299997,45.01318471300004
SL 51000300360,-93.27542214099998,45.01320628900004
SL 51000300370,-93.27535461399998,45.01321835900006
SL 51000300375,-93.27531778699995,45.01321653900004
SL 51000300380,-93.27529523399994,45.01320873200007
SL 51000300500,-93.27501254599997,45.01321090200003
SL 51000300480,-93.27508674299997,45.01321016800006
SL 51000300525,-93.27492288799994,45.01321247500005
SL 51000300530,-93.27484394799995,45.01321525100008
SL 51000300533,-93.27480877799997,45.01321973200004
SL 51000300545,-93.27470033299994,45.01321824000007
SL 51000300540,-93.27477622499998,45.01322000800008
SL 51000300650,-93.27417027299998,45.01316873800005
SL 51000300600,-93.27439797799997,45.01316619800008
SL 51000300565,-93.27463098499999,45.01316388900005
SL 51000300625,-93.27424158899998,45.01322395200003
SL 51000300620,-93.27431230599996,45.01322167800004
SL 51000300605,-93.27439136199996,45.01321869600008
SL 51000300590,-93.27447595599995,45.01321984200007
SL 51000300575,-93.27454514799996,45.01322024600006
SL 51000300570,-93.27462545699996,45.01321727800007
SL 51000300630,-93.27421853299995,45.01322563600007
SL 51000300577,-93.27451039599998,45.01322188700004
SL 51000301000,-93.27276388399997,45.01319432200006
SL 51000300990,-93.27299684599996,45.01301474700006
SL 51000300960,-93.27320929099994,45.01301279400008
SL 51000300955,-93.27320735799998,45.01318779700006
SL 51000300910,-93.27346371699997,45.01300714800004
SL 51000300915,-93.27346599999998,45.01318170100006
SL 51000300780,-93.27368415599994,45.01300340800003
SL 51000300690,-93.27392676199997,45.01299989000006
SL 51000300695,-93.27393314699998,45.01317569400004
SL 51000300645,-93.27415668399999,45.01299559400007
SL 51000300595,-93.27439230499994,45.01298825300006
SL 51000300515,-93.27485775099996,45.01298172700007
SL 51000300470,-93.27508408799997,45.01297806100007
SL 51000300240,-93.27558724699998,45.01293331900007
SL 51000300965,-93.27330954299998,45.01298047700004
SL 51000300945,-93.27339213999994,45.01297526400003
SL 51000300930,-93.27343024199996,45.01297693200007
SL 51000300925,-93.27346755999997,45.01297363900005
SL 51000300905,-93.27350314499995,45.01296564700004
SL 51000300660,-93.27415717399998,45.01294136200005
SL 51000300635,-93.27423752499999,45.01293712100005
SL 51000300615,-93.27431144299999,45.01293630000004
SL 51000300610,-93.27438790299999,45.01293343600003
SL 51000300585,-93.27446899399996,45.01293273600004
SL 51000300580,-93.27454253499997,45.01293139300003
SL 51000300555,-93.27462482499999,45.01293135700007
SL 51000300550,-93.27470128499994,45.01292835200007
SL 51000300535,-93.27477733399996,45.01292757000004
SL 51000300510,-93.27485343399997,45.01292809500006
SL 51000300505,-93.27493530199996,45.01292385600004
SL 51000300495,-93.27500751799994,45.01292244000007
SL 51000300465,-93.27508665599998,45.01292188800005
SL 51000300455,-93.27516275099998,45.01291544400004
SL 51000300445,-93.27523761499998,45.01289978600005
SL 51000300435,-93.27526880199997,45.01288671600003
SL 51000300280,-93.27530290599998,45.01287323400004
SL 51000300275,-93.27534274999994,45.01286865600008
SL 51000300270,-93.27538116099998,45.01287011800008
SL 51000300265,-93.27541709699994,45.01287709000007
SL 51000300260,-93.27545126699994,45.01289400700006
SL 51000300255,-93.27548109399999,45.01291010400007
SL 51000300250,-93.27551049799996,45.01292525100007
SL 51000300245,-93.27554897499994,45.01293405100006
SL 51000300220,-93.27562177699997,45.01293359500005
SL 51000300210,-93.27554349099995,45.01297246000007
SL 51000300200,-93.27570454899995,45.01293045700004
SL 51000300185,-93.27579975899994,45.01292883600007
SL 51000300160,-93.27589423899997,45.01292641300006
SL 51000300950,-93.27322968399994,45.01322246800004
SL 51000300940,-93.27329858399997,45.01322054500008
SL 51000300935,-93.27338721199999,45.01321849500005
SL 51000300920,-93.27343762799995,45.01321632900004
SL 51000300900,-93.27346886099997,45.01321660900004
SL 51000300885,-93.27350891099996,45.01322506000002
SL 51000300875,-93.27354530099996,45.01324245300003
SL 51000300870,-93.27357417299999,45.01326043300003
SL 51000300865,-93.27360911299996,45.01327505500007
SL 51000300860,-93.27365462899996,45.01328377200008
SL 51000300855,-93.27369376399997,45.01328281900004
SL 51000300850,-93.27372547299996,45.01327661700003
SL 51000300845,-93.27375301399996,45.01326717500007
SL 51000300840,-93.27378558099997,45.01325186700006
SL 51000300675,-93.27400235999994,45.01322704200004
SL 51000300670,-93.27406973899997,45.01322880800006
SL 51000300655,-93.27416556099996,45.01322273100004
SL 51000300835,-93.27383985399996,45.01323723200005
SL 51000300155,-93.27580569599996,45.01296838700006
SL 51000300325,-93.27533187899996,45.01296992800008
SL 51000300830,-93.27355933899997,45.01319191800008
SL 51000300880,-93.27356160999994,45.01298511400006
SL 51000300975,-93.27314202699995,45.01322234800006
SL 51000300970,-93.27323265199999,45.01297583800005
SL 51000300285,-93.27545928299998,45.01295427000008
SL 51000300290,-93.27544639999996,45.01293638200008
SL 51000300295,-93.27542844299995,45.01292009300005
SL 51000300300,-93.27540644299995,45.01290922400005
SL 51000300305,-93.27537742499999,45.01290150500006
SL 51000300310,-93.27534736099994,45.01289973500008
SL 51000300315,-93.27531058999995,45.01290608600004
SL 51000300320,-93.27528372799998,45.01291676300008
SL 51000300750,-93.27373826099995,45.01294602700005
SL 51000300755,-93.27370877599998,45.01293492500008
SL 51000300760,-93.27367833899996,45.01293175700005
SL 51000300765,-93.27364107199998,45.01293361300003
SL 51000300770,-93.27361037499998,45.01294289700007
SL 51000300775,-93.27358179399994,45.01295848100006
SL 51000300790,-93.27368091799997,45.01317718000007
SL 51000300825,-93.27357533599996,45.01322109800003
SL 51000300678,-93.27392413099994,45.01323081500004
SL 51000300534,-93.27479863299999,45.01291640800008
SL 51000300583,-93.27450718599994,45.01292363700003
SL 51000300560,-93.27461870199994,45.01298829200005
SL 51000300637,-93.27421822399998,45.01293267800003
SL 51000300980,-93.27312631499996,45.01297826600006
SL 51000301030,-93.27207142999998,45.01299179200004
SL 51000301025,-93.27208107399997,45.01321134300008
SL 51000301015,-93.27228755399994,45.01298754000004
SL 51000301010,-93.27252915699995,45.01298617900005
SL 51000301035,-93.27183819499999,45.01297235000004
SL 51000301050,-93.27155346799998,45.01309165800006
SL 51000301045,-93.27166360399997,45.01329252600004
SL 51000301040,-93.27194694599996,45.01323309500003
SL 51000300795,-93.27375187799998,45.01322610300008
SL 51000300800,-93.27372279599996,45.01324136500006
SL 51000300805,-93.27369702599998,45.01325028900004
SL 51000300810,-93.27365469999995,45.01325098000007
SL 51000300815,-93.27360869899996,45.01324089300005
SL 51000300878,-93.27408203599998,45.01293992100005
SL 51000300890,-93.27353355799994,45.01294755700007
SL 51000300735,-93.27356220399997,45.01292875000007
SL 51000300730,-93.27359493499995,45.01291231100004
SL 51000300725,-93.27362871899999,45.01290349500005
SL 51000300720,-93.27366801599999,45.01289946400004
SL 51000300715,-93.27370727999994,45.01290099800008
SL 51000300710,-93.27374529999997,45.01291159900006
SL 51000300705,-93.27377855599997,45.01292489700006
SL 51000300700,-93.27384727899994,45.01293994100007
SL 51000300680,-93.27400370599997,45.01293910900006
SL 51000300685,-93.27392730399998,45.01294112000005
SL 4008101,-93.31848748599998,45.01278749500005
SL 40081010004,-93.31876276699995,45.01323460400005
SL 40081010005,-93.31850391799998,45.01334188500005
SL 40081010006,-93.31849757999998,45.01336724600003
SL 40081010007,-93.31891397499999,45.01345103600005
SL 40081010008,-93.31890553599999,45.01347341200005
SL 40081010009,-93.31865193799996,45.01358642900004
SL 40081010010,-93.31867993699996,45.01359641700003
SL 40081010011,-93.31915135899999,45.01360422000005
SL 40081010002,-93.31878677699996,45.01317716600005
SL 40081010003,-93.31839515199994,45.01338464700007
SL 40081010012,-93.31876320099997,45.01381121300005
RRFB 805788502,-93.33782299999996,45.15212500000007
RRFB 805788501,-93.33607182599997,45.15088506600006
RRFB 805793501,-93.46361900399995,44.90542924300007
RRFB 805793503,-93.46287923999995,44.90600170800008
RRFB 805793505,-93.46164450299995,44.90638110700007
RRFB 805793502,-93.46273962099997,44.90582365100005
RRFB 805808001,-93.27832971099997,44.82734274800004
RRFB 805808002,-93.27848232399998,44.82735043200006
RRFB 805808003,-93.27864342799995,44.82735208800005
RRFB 805795501,-93.31891137199995,44.88636638300005
RRFB 805795502,-93.31862926699995,44.88707568800004
RRFB 805795503,-93.31894738199998,44.88710681800006
RRFB 805795504,-93.31918514199998,44.88712123700003
RRFB 805795505,-93.31908397299998,44.88774969900004
RRFB 805795001,-93.32107175599998,44.86740761800007
RRFB 805795002,-93.32103079999996,44.86813134700003
RRFB 805795004,-93.32153298799994,44.86812209700003
RRFB 805795005,-93.32154555699998,44.86888870900003
RRFB 805793001,-93.61210638099999,44.93454796200007
RRFB 805793002,-93.61043397899994,44.93452410500004
RRFB 805793003,-93.61043856599997,44.93471960200003
RRFB 805798502,-93.48495008699996,44.87963800200004
RRFB 805798503,-93.48523202599995,44.87850064000003
RRFB 805798501,-93.48511455799996,44.87963733600003
RRFB 805799501,-93.34441973999998,45.03126868900006
RRFB 805799502,-93.34443270699995,45.03148181800003
RRFB 805807001,-93.37900846799994,44.81354553200003
RRFB 805807002,-93.37889041699998,44.81353452000008
RRFB 805807003,-93.37877209699997,44.81353800800008
RRFB 805800502,-93.28942786499994,44.88314469500006
RRFB 805800501,-93.28933183899994,44.88305223100008
RRFB 805800503,-93.28948509099996,44.88322574000006
RRFB 888820001,-93.21970606999997,45.01679959900008
RRFB 888820002,-93.21960738899998,45.01674836900003
RRFB 888820003,-93.21944511799995,45.01667447500006
RRFB 888830001,-93.21826503799997,45.02965389500008
RRFB 888830002,-93.21805836399994,45.02965003600008
RRFB 8057815,-93.45959900099996,45.06200800000005
RRFB 805781501,-93.46246399999995,45.06174900000008
RRFB 805781502,-93.45960099999996,45.06177200000008
RRFB 805781503,-93.45958999999999,45.06193700000006
RRFB 805781504,-93.45745899999997,45.06170400000008
RRFB 805804001,-93.55816043499999,44.96066220500006
RRFB 805804002,-93.55848370499996,44.96134086100005
RRFB 805804003,-93.55829094299997,44.96138943900007
RRFB 805804005,-93.55864783199996,44.96166017000007
RRFB 805804004,-93.55846843199998,44.96170296600008
RRFB 805804006,-93.55883699999998,44.96300200000007
RRFB 805808502,-93.26559085799994,44.88353389100007
RRFB 805808501,-93.26558999999997,44.88362300000006
RRFB 805808503,-93.26558899999998,44.88342900000004
RRFB 805807501,-93.26839697299994,44.84362928600007
RRFB 805807502,-93.26809559599997,44.84361510700006
RRFB 805806001,-93.32933241999996,44.81448593600004
RRFB 805806002,-93.32966712299998,44.81449985700004
RRFB 805805501,-93.33573964399994,44.80918203100003
RRFB 805805502,-93.33574599299999,44.80899153000007
RRFB 805805503,-93.33435122599997,44.80942532900008
RRFB 888120001,-93.24348357299999,44.99166518000004
RRFB 888120002,-93.24347229399996,44.99137939100007
RRFB 888120003,-93.24350892699994,44.99135066000008
RRFB 8881200,-93.24393220599995,44.99143550100007
RRFB 805806501,-93.37557644499998,44.83716792900003
RRFB 805806502,-93.37536228599998,44.83725600200006
RRFB 805805001,-93.59154623599994,44.90522773300006
RRFB 805805002,-93.59142428599995,44.90522486100008
RRFB 805805003,-93.59133271899998,44.90528692800007
RRFB 999100001,-93.24738405499994,44.96906123900004
RRFB 999100002,-93.24737147799999,44.96906122400003
RRFB 999100003,-93.24725831999996,44.96904859000006
RRFB 999100004,-93.24715697899995,44.96900204400004
RRFB 999100005,-93.24714188799999,44.96900202600006
RRFB 9991000,-93.24715584899997,44.96898028100003
RRFB 805795003,-93.32130313999994,44.86810073400005
RRFB 805806503,-93.37541524699998,44.83630116700004
RRFB 805900501,-93.57217019399997,44.90091907600004
RRFB 805900502,-93.57207406799995,44.90102494200005
RRFB 805900503,-93.57056251499995,44.90036463100006
RRFB 805900001,-93.28506535899999,45.01314482100003
RRFB 805900002,-93.28503850799996,45.01294910400003
RRFB 805900003,-93.28474847999996,45.01297456600003
RRFB 805900004,-93.28478641999999,45.01316243600007
RRFB 805793504,-93.46283593399994,44.90603281100005
RRFB 999200002,-93.26781604599995,44.89808480500005
RRFB 999200001,-93.26761882799997,44.89805736400007
RRFB 806003001,-93.27811284299997,44.88312130400004
RRFB 806003501,-93.27804424999994,44.88379813900008
RRFB 806003502,-93.27816685399995,44.88380697000008
RRFB 806003503,-93.27830069199996,44.88381708400004
RRFB 806002501,-93.27779529199995,44.88334769700003
RRFB 806002502,-93.27778074699995,44.88344919900004
RRFB 806002503,-93.27778830799997,44.88353982400008
RRFB 806000002,-93.28698972199999,44.88338367900008
RRFB 806000003,-93.28699999299994,44.88349717300008
RRFB 806001001,-93.28647019699997,44.88375150900004
RRFB 806001002,-93.28635451499997,44.88372614600007
RRFB 806001003,-93.28622603599996,44.88370355500007
RRFB 806003002,-93.27822530499998,44.88310035800004
RRFB 806003003,-93.27836256799998,44.88308779400006
RRFB 806002001,-93.27873163999999,44.88336626600005
RRFB 806002002,-93.27874254699998,44.88346094500008
RRFB 806002003,-93.27873570099996,44.88356052400007
RRFB 806000001,-93.28700330299995,44.88327837800006
RRFB 806000501,-93.28679062099997,44.88309203900008
RRFB 806000502,-93.28669449599994,44.88307661200002
RRFB 806000503,-93.28657286299995,44.88306116300004
RRFB 806001503,-93.28610047899997,44.88349097200006
RRFB 806001502,-93.28609742299994,44.88340254600007
RRFB 806001501,-93.28609174999997,44.88327559100003
RRFB 805901501,-93.32893383299995,44.93398872600005
RRFB 805901503,-93.32903442899999,44.93398515400003
RRFB 805901504,-93.32911942999999,44.93400156300004
RRFB 805901502,-93.32891212699997,44.93401702300008
RRFB 806010002,-93.44709400099998,44.93360400000006
RRFB 806010001,-93.44689193399995,44.93360177300008
RRFB 806010502,-93.30834662399997,45.01513914200007
RRFB 806010501,-93.30815430899997,45.01513330200004
RRFB 8060110,-93.26654217299995,44.91965177500003
RRFB 806011001,-93.26653722899994,44.91979919900007
RRFB 806011002,-93.26653944699996,44.91966334500006
RRFB 806011003,-93.26631163799999,44.91965992700005
RRFB 806011004,-93.26630749799995,44.91980939100006
RRFB 8060100,-93.44713537599995,44.93363037000006
RRFB 811210003,-93.57037326899996,44.98531812400006
RRFB 811210002,-93.57024008699995,44.98545275000004
RRFB 811210001,-93.57068369299998,44.98558592800003
RRFB 811210004,-93.56956056899998,44.98518309100007
RRFB 802005001,-93.38580384399995,44.92693194700007
RRFB 802005002,-93.38581143599998,44.92691974300004
RRFB 802005003,-93.38562984999999,44.92692280200004
RRFB 802005004,-93.38551442599999,44.92693204800003
RRFB 802005005,-93.38550408099997,44.92692225100006
RRFB 805788505,-93.33996375199996,45.15329416800006
RRFB 805788504,-93.33801899999997,45.15201000000008
RRFB 806011503,-93.66606783099996,44.94308528400006
RRFB 806011502,-93.66584968299998,44.94302308200002
RRFB 806011501,-93.66593891399998,44.94148712200007
RRFB 806011504,-93.66600490299999,44.94435088300003
RRFB 805788503,-93.33799797999995,45.15193564000003
RRFB 999300001,-93.45081185499998,45.11941623900003
RRFB 999300002,-93.45051051199994,45.11931234300005
RRFB 800415001,-93.47507343799998,44.82610847000007
RRFB 800415002,-93.47491594199994,44.82602764900003
RRFB 802215001,-93.28817751399998,44.95726179200005
RRFB 802215002,-93.28804033099999,44.95726395200006
RRFB 802215003,-93.28791070899996,44.95726395200006
RRFB 802215004,-93.28789882699994,44.95740653600006
RRFB 802215005,-93.28803816999994,44.95740653600006
RRFB 802215006,-93.28818183399994,44.95741301700008
RRFB 802218001,-93.28820773399997,44.95366741900006
RRFB 802218002,-93.28806406099994,44.95367224800003
RRFB 802218003,-93.28792038899996,44.95367224800003
RRFB 802218004,-93.28791918099995,44.95382316500007
RRFB 802218005,-93.28806043899999,44.95382437200004
RRFB 802218006,-93.28820411199996,44.95383161600006
RA 12300,-93.38553672699999,45.18082168300003
RA 14200,-93.36064630299995,45.16627279800008
RA 202300,-93.42241890199995,45.12931358100008
RA 202500,-93.42204147999996,45.13769801100005
RA 202600,-93.42155142499996,45.15214364800005
RA 202400,-93.42257329399996,45.13130841700007
RA 53500,-93.26783620299994,44.88354798400007
RA 53700,-93.25011733599996,44.88351067700006
RA 102100,-93.36022796699996,45.00348418300007
RA 53100,-93.28652215999995,44.88337590400005
RA 53200,-93.27816067699996,44.88344608700004
RA 102000,-93.36017273899995,44.99140023900003
RA 101500,-93.52152760699994,45.16254649000007
RA 121600,-93.44232244299997,45.18817439400004
